symbol,status,bar_count,code,message,batch_index
1301.T,ok,7,,,1
130A.T,ok,7,,,1
1332.T,ok,7,,,1
1333.T,ok,7,,,1
135A.T,ok,7,,,1
1375.T,ok,7,,,1
1376.T,ok,7,,,1
1377.T,ok,7,,,1
1379.T,ok,7,,,1
137A.T,ok,7,,,1
1380.T,ok,7,,,1
1381.T,ok,7,,,1
1382.T,ok,7,,,1
1383.T,ok,7,,,1
1384.T,ok,7,,,1
138A.T,ok,7,,,1
1401.T,ok,7,,,1
1407.T,ok,7,,,1
1414.T,ok,7,,,1
1417.T,ok,7,,,1
1418.T,ok,7,,,1
1419.T,ok,7,,,1
141A.T,ok,7,,,1
1420.T,ok,7,,,1
1429.T,ok,7,,,1
142A.T,ok,7,,,2
1430.T,ok,7,,,2
1431.T,ok,7,,,2
1433.T,ok,7,,,2
1434.T,ok,7,,,2
1435.T,ok,7,,,2
1436.T,ok,7,,,2
1438.T,ok,7,,,2
143A.T,ok,7,,,2
1443.T,ok,7,,,2
1444.T,ok,7,,,2
1446.T,ok,7,,,2
1447.T,ok,7,,,2
1450.T,ok,7,,,2
145A.T,ok,7,,,2
146A.T,ok,7,,,2
147A.T,ok,7,,,2
148A.T,ok,7,,,2
1491.T,ok,7,,,2
149A.T,ok,7,,,2
150A.T,ok,7,,,2
1514.T,ok,7,,,2
1515.T,ok,7,,,2
1518.T,ok,7,,,2
151A.T,ok,7,,,2
153A.T,ok,7,,,3
155A.T,ok,7,,,3
156A.T,ok,7,,,3
157A.T,ok,7,,,3
160A.T,ok,7,,,3
1662.T,ok,7,,,3
1663.T,ok,7,,,3
166A.T,ok,7,,,3
167A.T,ok,7,,,3
168A.T,ok,7,,,3
1711.T,ok,7,,,3
1716.T,ok,7,,,3
1717.T,ok,7,,,3
1718.T,ok,7,,,3
1719.T,ok,7,,,3
1720.T,ok,7,,,3
1721.T,ok,7,,,3
1723.T,ok,7,,,3
1724.T,ok,7,,,3
1726.T,ok,7,,,3
1736.T,ok,7,,,3
173A.T,ok,7,,,3
1758.T,ok,7,,,3
175A.T,ok,7,,,3
1762.T,ok,7,,,3
1764.T,ok,7,,,4
1766.T,ok,7,,,4
1768.T,ok,7,,,4
1770.T,ok,7,,,4
1773.T,ok,7,,,4
1776.T,ok,7,,,4
177A.T,ok,7,,,4
1780.T,ok,7,,,4
1783.T,ok,7,,,4
1786.T,ok,7,,,4
1787.T,ok,7,,,4
1788.T,ok,7,,,4
1793.T,ok,7,,,4
1795.T,ok,7,,,4
1798.T,ok,7,,,4
1799.T,ok,7,,,4
1807.T,ok,7,,,4
1808.T,ok,7,,,4
1810.T,ok,7,,,4
1811.T,ok,7,,,4
1812.T,ok,7,,,4
1813.T,ok,7,,,4
1814.T,ok,7,,,4
1815.T,ok,7,,,4
1820.T,ok,7,,,4
1822.T,ok,7,,,5
1826.T,ok,7,,,5
1827.T,ok,7,,,5
1828.T,ok,7,,,5
1833.T,ok,7,,,5
1835.T,ok,7,,,5
1840.T,ok,7,,,5
1844.T,ok,7,,,5
1847.T,ok,7,,,5
1848.T,ok,7,,,5
184A.T,ok,7,,,5
1850.T,ok,7,,,5
1852.T,ok,7,,,5
1853.T,ok,7,,,5
1860.T,ok,7,,,5
1861.T,ok,7,,,5
1866.T,ok,7,,,5
1867.T,ok,7,,,5
186A.T,ok,7,,,5
1870.T,ok,7,,,5
1871.T,ok,7,,,5
1873.T,ok,7,,,5
1878.T,ok,7,,,5
1879.T,ok,7,,,5
1882.T,ok,7,,,5
1885.T,ok,7,,,6
1887.T,ok,7,,,6
1888.T,ok,7,,,6
1893.T,ok,7,,,6
1897.T,ok,7,,,6
1898.T,ok,7,,,6
1899.T,ok,7,,,6
189A.T,ok,7,,,6
1904.T,ok,7,,,6
1905.T,ok,7,,,6
1909.T,ok,7,,,6
190A.T,ok,7,,,6
1911.T,ok,7,,,6
1914.T,ok,7,,,6
1921.T,ok,7,,,6
1926.T,ok,7,,,6
1929.T,ok,7,,,6
192A.T,ok,7,,,6
1930.T,ok,7,,,6
1934.T,ok,7,,,6
1938.T,ok,7,,,6
1939.T,ok,7,,,6
1941.T,ok,7,,,6
1942.T,ok,7,,,6
1944.T,ok,7,,,6
1945.T,ok,7,,,7
1946.T,ok,7,,,7
1948.T,ok,7,,,7
194A.T,ok,7,,,7
1950.T,ok,7,,,7
1951.T,ok,7,,,7
1952.T,ok,7,,,7
1959.T,ok,7,,,7
195A.T,ok,7,,,7
1960.T,ok,7,,,7
1961.T,ok,7,,,7
1963.T,ok,7,,,7
1964.T,ok,7,,,7
1965.T,ok,7,,,7
1966.T,ok,7,,,7
1967.T,ok,7,,,7
1968.T,ok,7,,,7
1969.T,ok,7,,,7
196A.T,ok,7,,,7
1972.T,ok,7,,,7
1975.T,ok,7,,,7
1976.T,ok,7,,,7
1979.T,ok,7,,,7
197A.T,ok,7,,,7
1980.T,ok,7,,,7
1981.T,ok,7,,,8
1982.T,ok,7,,,8
198A.T,ok,7,,,8
1992.T,ok,7,,,8
1994.T,ok,7,,,8
1997.T,ok,7,,,8
2001.T,ok,7,,,8
2002.T,ok,7,,,8
2003.T,ok,7,,,8
2004.T,ok,7,,,8
2009.T,ok,7,,,8
2053.T,ok,7,,,8
2055.T,ok,7,,,8
205A.T,ok,7,,,8
2060.T,ok,7,,,8
206A.T,ok,7,,,8
208A.T,ok,7,,,8
2108.T,ok,7,,,8
2109.T,ok,7,,,8
2112.T,ok,7,,,8
2114.T,ok,7,,,8
2117.T,ok,7,,,8
211A.T,ok,7,,,8
2120.T,ok,7,,,8
2121.T,ok,7,,,8
2122.T,ok,7,,,9
2124.T,ok,7,,,9
2127.T,ok,7,,,9
212A.T,ok,7,,,9
2130.T,ok,7,,,9
2134.T,ok,7,,,9
2136.T,ok,7,,,9
2138.T,ok,7,,,9
2139.T,ok,7,,,9
2146.T,ok,7,,,9
2148.T,ok,7,,,9
2152.T,ok,7,,,9
2153.T,ok,7,,,9
2154.T,ok,7,,,9
2156.T,ok,7,,,9
2157.T,ok,7,,,9
2158.T,ok,7,,,9
215A.T,ok,7,,,9
2160.T,ok,7,,,9
2162.T,ok,7,,,9
2163.T,ok,7,,,9
2164.T,ok,7,,,9
2168.T,ok,7,,,9
2169.T,ok,7,,,9
2170.T,ok,7,,,9
2173.T,ok,7,,,10
2175.T,ok,7,,,10
2179.T,ok,7,,,10
2180.T,ok,7,,,10
2181.T,ok,7,,,10
2183.T,ok,7,,,10
2185.T,ok,7,,,10
2186.T,ok,7,,,10
218A.T,ok,7,,,10
2193.T,ok,7,,,10
2195.T,ok,7,,,10
2198.T,ok,7,,,10
219A.T,ok,7,,,10
2201.T,ok,7,,,10
2204.T,ok,7,,,10
2206.T,ok,7,,,10
2207.T,ok,7,,,10
2208.T,ok,7,,,10
2209.T,ok,7,,,10
220A.T,ok,7,,,10
2211.T,ok,7,,,10
2212.T,ok,7,,,10
2215.T,ok,7,,,10
2216.T,ok,7,,,10
2217.T,ok,7,,,10
2220.T,ok,7,,,11
2221.T,ok,7,,,11
2222.T,ok,7,,,11
2224.T,ok,7,,,11
2226.T,ok,7,,,11
2229.T,ok,7,,,11
2264.T,ok,7,,,11
2266.T,ok,7,,,11
2267.T,ok,7,,,11
2268.T,ok,7,,,11
2269.T,ok,7,,,11
2270.T,ok,7,,,11
2281.T,ok,7,,,11
2282.T,ok,7,,,11
2286.T,ok,7,,,11
2288.T,ok,7,,,11
228A.T,ok,7,,,11
2291.T,ok,7,,,11
2292.T,ok,7,,,11
2293.T,ok,7,,,11
2294.T,ok,7,,,11
2296.T,ok,7,,,11
2300.T,ok,7,,,11
2301.T,ok,7,,,11
2303.T,ok,7,,,11
2304.T,ok,7,,,12
2305.T,ok,7,,,12
2307.T,ok,7,,,12
2311.T,ok,7,,,12
2315.T,ok,7,,,12
2317.T,ok,7,,,12
2321.T,ok,7,,,12
2323.T,ok,7,,,12
2325.T,ok,7,,,12
2326.T,ok,7,,,12
2327.T,ok,7,,,12
2329.T,ok,7,,,12
2330.T,ok,7,,,12
2331.T,ok,7,,,12
2332.T,ok,7,,,12
2334.T,ok,7,,,12
2335.T,ok,7,,,12
2337.T,ok,7,,,12
2338.T,ok,7,,,12
2340.T,ok,7,,,12
2341.T,ok,7,,,12
2342.T,ok,7,,,12
2344.T,no_bars,0,YAHOO-NO-BARS,Yahoo returned no OHLCV bars for this symbol.,12
2345.T,ok,7,,,12
2349.T,ok,7,,,12
2351.T,ok,7,,,13
2353.T,ok,7,,,13
2354.T,ok,7,,,13
2359.T,ok,7,,,13
2370.T,ok,7,,,13
2371.T,ok,7,,,13
2373.T,ok,7,,,13
2375.T,ok,7,,,13
2376.T,ok,7,,,13
2378.T,ok,7,,,13
2379.T,ok,7,,,13
2384.T,ok,7,,,13
2385.T,ok,7,,,13
2388.T,ok,7,,,13
2391.T,ok,7,,,13
2393.T,ok,7,,,13
2395.T,ok,7,,,13
2404.T,ok,7,,,13
2408.T,ok,7,,,13
2410.T,ok,7,,,13
2411.T,ok,7,,,13
2413.T,ok,7,,,13
2415.T,ok,7,,,13
2418.T,ok,7,,,13
241A.T,ok,7,,,13
2424.T,ok,7,,,14
2425.T,ok,7,,,14
2428.T,ok,7,,,14
2429.T,ok,7,,,14
2432.T,ok,7,,,14
2433.T,ok,7,,,14
2435.T,ok,7,,,14
2436.T,ok,7,,,14
2437.T,ok,7,,,14
2438.T,ok,7,,,14
2440.T,ok,7,,,14
2445.T,ok,7,,,14
2449.T,ok,7,,,14
244A.T,ok,7,,,14
2454.T,ok,7,,,14
2459.T,ok,7,,,14
245A.T,ok,7,,,14
2461.T,ok,7,,,14
2462.T,ok,7,,,14
2464.T,ok,7,,,14
2469.T,ok,7,,,14
246A.T,ok,7,,,14
2471.T,ok,7,,,14
2475.T,ok,7,,,14
2477.T,ok,7,,,14
2479.T,ok,7,,,15
247A.T,ok,7,,,15
2480.T,ok,7,,,15
2481.T,ok,7,,,15
2483.T,ok,7,,,15
2484.T,ok,7,,,15
2485.T,ok,7,,,15
2488.T,ok,7,,,15
2489.T,ok,7,,,15
248A.T,ok,7,,,15
2491.T,ok,7,,,15
2492.T,ok,7,,,15
2493.T,ok,7,,,15
2497.T,ok,7,,,15
2498.T,ok,7,,,15
2499.T,ok,7,,,15
2501.T,ok,7,,,15
2503.T,ok,7,,,15
250A.T,ok,7,,,15
2531.T,ok,7,,,15
2533.T,ok,7,,,15
253A.T,ok,7,,,15
2540.T,ok,7,,,15
254A.T,ok,7,,,15
255A.T,ok,7,,,15
256A.T,ok,7,,,16
2573.T,ok,7,,,16
2579.T,ok,7,,,16
2585.T,ok,7,,,16
2586.T,ok,7,,,16
2587.T,ok,7,,,16
2588.T,ok,7,,,16
2590.T,ok,7,,,16
2593.T,ok,7,,,16
2594.T,ok,7,,,16
2597.T,ok,7,,,16
2602.T,ok,7,,,16
2607.T,ok,7,,,16
2612.T,ok,7,,,16
2613.T,ok,7,,,16
261A.T,ok,7,,,16
262A.T,ok,7,,,16
264A.T,ok,7,,,16
2652.T,ok,7,,,16
2653.T,ok,7,,,16
2654.T,ok,7,,,16
2656.T,ok,7,,,16
2659.T,ok,7,,,16
265A.T,ok,7,,,16
2664.T,ok,7,,,16
2666.T,ok,7,,,17
2667.T,ok,7,,,17
2668.T,ok,7,,,17
2669.T,ok,7,,,17
2670.T,ok,7,,,17
2673.T,ok,7,,,17
2674.T,ok,7,,,17
2676.T,ok,7,,,17
2678.T,ok,7,,,17
2681.T,ok,7,,,17
2683.T,ok,7,,,17
2685.T,ok,7,,,17
2686.T,ok,7,,,17
2687.T,ok,7,,,17
2689.T,ok,7,,,17
268A.T,ok,7,,,17
2692.T,ok,6,,,17
2693.T,ok,7,,,17
2694.T,ok,7,,,17
2695.T,ok,7,,,17
2698.T,ok,7,,,17
269A.T,ok,7,,,17
2700.T,ok,7,,,17
2702.T,ok,7,,,17
2705.T,ok,7,,,17
2708.T,ok,7,,,18
2721.T,ok,7,,,18
2722.T,ok,7,,,18
2726.T,ok,7,,,18
2730.T,ok,7,,,18
2733.T,ok,7,,,18
2734.T,ok,7,,,18
2735.T,ok,7,,,18
2736.T,ok,7,,,18
2737.T,ok,7,,,18
2742.T,ok,7,,,18
2747.T,ok,7,,,18
2749.T,ok,7,,,18
274A.T,ok,7,,,18
2750.T,ok,7,,,18
2751.T,ok,7,,,18
2752.T,ok,7,,,18
2753.T,ok,7,,,18
2760.T,ok,7,,,18
2762.T,ok,7,,,18
2763.T,ok,7,,,18
2764.T,ok,7,,,18
2767.T,ok,7,,,18
2768.T,ok,7,,,18
2769.T,ok,7,,,18
276A.T,ok,7,,,19
2776.T,ok,7,,,19
2778.T,ok,7,,,19
277A.T,ok,7,,,19
2780.T,ok,7,,,19
2782.T,ok,7,,,19
2784.T,ok,7,,,19
2788.T,ok,7,,,19
2789.T,ok,7,,,19
278A.T,ok,7,,,19
2790.T,ok,7,,,19
2791.T,ok,7,,,19
2792.T,ok,7,,,19
2795.T,ok,7,,,19
2796.T,ok,7,,,19
2798.T,ok,7,,,19
2801.T,ok,7,,,19
2804.T,ok,7,,,19
2805.T,ok,7,,,19
2806.T,ok,7,,,19
2809.T,ok,7,,,19
280A.T,ok,7,,,19
2810.T,ok,7,,,19
2811.T,ok,7,,,19
2813.T,ok,7,,,19
2814.T,ok,7,,,20
2815.T,ok,7,,,20
2816.T,ok,7,,,20
2818.T,ok,7,,,20
2819.T,ok,7,,,20
281A.T,ok,7,,,20
2820.T,ok,7,,,20
2831.T,ok,7,,,20
285A.T,ok,7,,,20
286A.T,ok,7,,,20
2871.T,ok,7,,,20
2872.T,ok,7,,,20
2874.T,ok,7,,,20
2875.T,ok,7,,,20
2876.T,ok,7,,,20
2877.T,ok,7,,,20
287A.T,ok,7,,,20
2882.T,ok,7,,,20
2883.T,ok,7,,,20
2884.T,ok,7,,,20
288A.T,ok,7,,,20
2892.T,ok,7,,,20
2894.T,ok,7,,,20
2897.T,ok,7,,,20
2901.T,ok,7,,,20
2903.T,ok,7,,,21
2904.T,ok,7,,,21
2907.T,ok,7,,,21
2908.T,ok,7,,,21
290A.T,ok,7,,,21
2910.T,ok,7,,,21
2911.T,ok,7,,,21
2915.T,ok,7,,,21
2916.T,ok,7,,,21
2917.T,ok,7,,,21
2918.T,ok,7,,,21
291A.T,ok,7,,,21
2922.T,ok,7,,,21
2923.T,ok,7,,,21
2924.T,ok,7,,,21
2926.T,ok,7,,,21
2927.T,ok,7,,,21
2929.T,ok,7,,,21
2930.T,ok,7,,,21
2931.T,ok,7,,,21
2932.T,ok,7,,,21
2933.T,ok,7,,,21
2934.T,ok,7,,,21
2935.T,ok,7,,,21
2936.T,ok,7,,,21
2937.T,ok,7,,,22
2938.T,ok,7,,,22
2961.T,ok,7,,,22
2962.T,ok,7,,,22
296A.T,ok,7,,,22
2970.T,ok,7,,,22
2975.T,ok,7,,,22
2978.T,ok,7,,,22
297A.T,ok,7,,,22
2980.T,ok,7,,,22
2981.T,ok,7,,,22
2982.T,ok,7,,,22
2983.T,ok,7,,,22
2984.T,ok,7,,,22
2986.T,ok,7,,,22
298A.T,ok,7,,,22
2991.T,ok,7,,,22
2993.T,ok,7,,,22
2997.T,ok,7,,,22
2998.T,ok,7,,,22
2999.T,ok,7,,,22
299A.T,ok,7,,,22
3001.T,ok,7,,,22
3002.T,ok,7,,,22
3003.T,ok,7,,,22
3004.T,ok,7,,,23
300A.T,ok,7,,,23
3010.T,ok,7,,,23
3011.T,ok,7,,,23
3020.T,ok,7,,,23
3021.T,ok,7,,,23
3023.T,ok,7,,,23
3024.T,ok,7,,,23
3028.T,ok,7,,,23
302A.T,ok,7,,,23
3030.T,ok,7,,,23
3031.T,ok,7,,,23
3034.T,ok,7,,,23
3035.T,ok,7,,,23
3036.T,ok,7,,,23
3038.T,ok,7,,,23
303A.T,ok,7,,,23
3040.T,ok,7,,,23
3041.T,ok,7,,,23
3042.T,ok,7,,,23
3045.T,ok,7,,,23
3046.T,ok,7,,,23
3048.T,ok,7,,,23
304A.T,ok,7,,,23
3050.T,ok,7,,,23
3053.T,ok,7,,,24
3054.T,ok,7,,,24
3058.T,ok,7,,,24
3059.T,ok,7,,,24
3063.T,ok,7,,,24
3064.T,ok,7,,,24
3065.T,ok,7,,,24
3067.T,ok,7,,,24
3068.T,ok,7,,,24
3069.T,ok,7,,,24
3070.T,ok,7,,,24
3071.T,ok,7,,,24
3075.T,ok,7,,,24
3076.T,ok,7,,,24
3077.T,ok,7,,,24
3079.T,ok,7,,,24
3080.T,ok,7,,,24
3082.T,ok,7,,,24
3083.T,ok,7,,,24
3086.T,ok,7,,,24
3087.T,ok,7,,,24
3088.T,ok,7,,,24
3089.T,ok,7,,,24
3091.T,ok,7,,,24
3093.T,ok,7,,,24
3096.T,ok,7,,,25
3097.T,ok,7,,,25
3099.T,ok,7,,,25
3101.T,ok,7,,,25
3103.T,ok,7,,,25
3104.T,ok,7,,,25
3105.T,ok,7,,,25
3106.T,ok,7,,,25
3107.T,ok,7,,,25
3109.T,ok,7,,,25
3110.T,ok,7,,,25
3111.T,ok,7,,,25
3113.T,ok,7,,,25
3116.T,ok,7,,,25
3121.T,ok,7,,,25
3123.T,ok,7,,,25
3131.T,ok,7,,,25
3132.T,ok,7,,,25
3133.T,ok,7,,,25
3134.T,ok,7,,,25
3135.T,ok,7,,,25
3137.T,ok,7,,,25
3138.T,ok,7,,,25
3139.T,ok,7,,,25
3140.T,ok,7,,,25
3143.T,ok,7,,,26
3148.T,ok,7,,,26
3150.T,ok,7,,,26
3151.T,ok,7,,,26
3153.T,ok,7,,,26
3154.T,ok,7,,,26
3156.T,ok,7,,,26
3157.T,ok,7,,,26
3159.T,ok,7,,,26
3160.T,ok,7,,,26
3161.T,ok,7,,,26
3166.T,ok,7,,,26
3167.T,ok,7,,,26
3168.T,ok,7,,,26
3169.T,ok,7,,,26
3172.T,ok,7,,,26
3173.T,ok,7,,,26
3174.T,ok,7,,,26
3175.T,ok,7,,,26
3176.T,ok,7,,,26
3177.T,ok,7,,,26
3178.T,ok,7,,,26
3179.T,ok,7,,,26
3180.T,ok,7,,,26
3181.T,ok,7,,,26
3182.T,ok,7,,,27
3183.T,ok,7,,,27
3184.T,ok,7,,,27
3185.T,ok,7,,,27
3186.T,ok,7,,,27
3187.T,ok,7,,,27
3189.T,ok,7,,,27
3190.T,ok,7,,,27
3191.T,ok,7,,,27
3192.T,ok,7,,,27
3193.T,ok,7,,,27
3195.T,ok,7,,,27
3196.T,ok,7,,,27
3197.T,ok,7,,,27
3198.T,ok,7,,,27
3199.T,ok,7,,,27
319A.T,ok,7,,,27
3201.T,ok,7,,,27
3202.T,ok,7,,,27
3204.T,ok,7,,,27
3205.T,ok,7,,,27
3221.T,ok,7,,,27
3222.T,ok,7,,,27
3223.T,ok,7,,,27
3224.T,ok,7,,,27
3231.T,ok,7,,,28
3232.T,ok,7,,,28
3236.T,ok,7,,,28
3237.T,ok,7,,,28
3238.T,ok,7,,,28
323A.T,ok,7,,,28
3241.T,ok,7,,,28
3242.T,ok,7,,,28
3245.T,ok,7,,,28
3246.T,ok,7,,,28
3248.T,ok,7,,,28
324A.T,ok,7,,,28
3252.T,ok,7,,,28
325A.T,ok,7,,,28
3261.T,ok,7,,,28
3266.T,ok,7,,,28
3267.T,ok,7,,,28
3271.T,ok,7,,,28
3276.T,ok,7,,,28
3277.T,ok,7,,,28
3280.T,ok,7,,,28
3284.T,ok,7,,,28
3286.T,ok,7,,,28
3288.T,ok,7,,,28
3289.T,ok,7,,,28
3291.T,ok,7,,,29
3293.T,ok,7,,,29
3294.T,ok,7,,,29
3297.T,ok,7,,,29
3299.T,ok,7,,,29
3300.T,ok,7,,,29
3302.T,ok,7,,,29
3306.T,ok,7,,,29
330A.T,ok,7,,,29
3315.T,ok,7,,,29
3317.T,ok,7,,,29
331A.T,ok,7,,,29
3320.T,ok,7,,,29
3321.T,ok,7,,,29
3323.T,ok,7,,,29
3326.T,ok,7,,,29
3329.T,ok,7,,,29
332A.T,ok,7,,,29
3333.T,ok,7,,,29
3349.T,ok,7,,,29
334A.T,ok,7,,,29
3350.T,ok,7,,,29
3352.T,ok,7,,,29
3353.T,ok,7,,,29
3355.T,ok,7,,,29
3358.T,ok,7,,,30
3359.T,ok,7,,,30
335A.T,ok,7,,,30
3360.T,ok,7,,,30
3361.T,ok,7,,,30
336A.T,ok,7,,,30
3370.T,ok,7,,,30
3371.T,ok,7,,,30
3372.T,ok,7,,,30
3374.T,ok,7,,,30
3375.T,ok,7,,,30
3377.T,ok,7,,,30
3386.T,ok,7,,,30
3387.T,ok,7,,,30
3388.T,ok,7,,,30
338A.T,ok,7,,,30
3391.T,ok,7,,,30
3392.T,ok,7,,,30
3393.T,ok,7,,,30
3395.T,ok,7,,,30
3396.T,ok,7,,,30
3397.T,ok,7,,,30
3399.T,ok,7,,,30
339A.T,ok,7,,,30
3401.T,ok,7,,,30
3405.T,ok,7,,,31
3409.T,ok,7,,,31
340A.T,ok,7,,,31
3415.T,ok,7,,,31
3416.T,ok,7,,,31
3417.T,ok,7,,,31
3418.T,ok,7,,,31
341A.T,ok,7,,,31
3420.T,ok,7,,,31
3421.T,ok,7,,,31
3422.T,ok,7,,,31
3423.T,ok,7,,,31
3426.T,ok,7,,,31
3431.T,ok,7,,,31
3433.T,ok,7,,,31
3434.T,ok,7,,,31
3435.T,ok,7,,,31
3436.T,ok,7,,,31
3437.T,ok,7,,,31
3439.T,ok,7,,,31
343A.T,ok,7,,,31
3440.T,ok,7,,,31
3441.T,ok,7,,,31
3443.T,ok,7,,,31
3444.T,ok,7,,,31
3445.T,ok,7,,,32
3446.T,ok,7,,,32
3447.T,ok,7,,,32
3449.T,ok,7,,,32
3452.T,ok,7,,,32
3454.T,ok,7,,,32
3457.T,ok,7,,,32
3461.T,ok,7,,,32
3465.T,ok,7,,,32
3467.T,ok,7,,,32
3469.T,ok,7,,,32
3474.T,ok,7,,,32
3475.T,ok,7,,,32
3477.T,ok,7,,,32
3479.T,ok,7,,,32
3480.T,ok,7,,,32
3482.T,ok,7,,,32
3484.T,ok,7,,,32
3486.T,ok,7,,,32
3489.T,ok,7,,,32
3490.T,ok,7,,,32
3491.T,ok,7,,,32
3494.T,ok,7,,,32
3495.T,ok,7,,,32
3496.T,ok,7,,,32
3498.T,ok,7,,,33
3501.T,ok,7,,,33
350A.T,ok,7,,,33
3512.T,ok,7,,,33
3513.T,ok,7,,,33
3521.T,ok,7,,,33
3524.T,ok,7,,,33
3529.T,ok,7,,,33
352A.T,ok,7,,,33
3536.T,ok,7,,,33
3537.T,ok,7,,,33
3538.T,ok,7,,,33
3539.T,ok,7,,,33
3542.T,ok,7,,,33
3543.T,ok,7,,,33
3544.T,ok,7,,,33
3546.T,ok,7,,,33
3547.T,ok,7,,,33
3548.T,ok,7,,,33
3549.T,ok,7,,,33
3550.T,ok,7,,,33
3551.T,ok,7,,,33
3553.T,ok,7,,,33
3556.T,ok,7,,,33
3557.T,ok,7,,,33
3558.T,ok,7,,,34
3559.T,ok,7,,,34
3560.T,ok,7,,,34
3561.T,ok,7,,,34
3562.T,ok,7,,,34
3563.T,ok,7,,,34
3565.T,ok,7,,,34
3566.T,ok,7,,,34
3569.T,ok,7,,,34
3571.T,ok,7,,,34
3577.T,ok,7,,,34
3580.T,ok,7,,,34
3583.T,ok,7,,,34
3591.T,ok,7,,,34
3593.T,ok,6,,,34
3597.T,ok,7,,,34
3598.T,ok,7,,,34
3600.T,ok,7,,,34
3607.T,ok,7,,,34
3608.T,ok,7,,,34
3611.T,ok,7,,,34
3612.T,ok,7,,,34
3622.T,ok,7,,,34
3623.T,ok,7,,,34
3624.T,ok,7,,,34
3625.T,ok,7,,,35
3626.T,ok,7,,,35
3627.T,ok,7,,,35
3628.T,ok,7,,,35
3632.T,ok,7,,,35
3633.T,ok,7,,,35
3634.T,ok,7,,,35
3635.T,ok,7,,,35
3636.T,ok,7,,,35
3639.T,ok,7,,,35
3640.T,ok,7,,,35
3641.T,ok,7,,,35
3645.T,ok,7,,,35
3646.T,ok,7,,,35
3647.T,ok,7,,,35
3648.T,ok,7,,,35
3649.T,ok,7,,,35
3652.T,ok,7,,,35
3653.T,ok,7,,,35
3656.T,ok,7,,,35
3657.T,ok,7,,,35
3659.T,ok,7,,,35
365A.T,ok,7,,,35
3660.T,ok,7,,,35
3661.T,ok,7,,,35
3662.T,ok,7,,,36
3663.T,ok,7,,,36
3664.T,ok,7,,,36
3665.T,ok,7,,,36
3667.T,ok,7,,,36
3668.T,ok,7,,,36
366A.T,ok,7,,,36
3670.T,ok,7,,,36
3671.T,ok,7,,,36
3672.T,ok,7,,,36
3673.T,ok,7,,,36
3674.T,ok,7,,,36
3675.T,ok,7,,,36
3676.T,ok,7,,,36
3678.T,ok,7,,,36
3679.T,ok,7,,,36
367A.T,ok,7,,,36
3680.T,ok,7,,,36
3681.T,ok,7,,,36
3682.T,ok,7,,,36
3683.T,ok,7,,,36
3686.T,ok,7,,,36
3687.T,ok,7,,,36
368A.T,ok,7,,,36
3690.T,ok,7,,,36
3691.T,ok,7,,,37
3692.T,ok,7,,,37
3694.T,ok,7,,,37
3695.T,ok,7,,,37
3696.T,ok,7,,,37
3697.T,ok,7,,,37
3698.T,ok,7,,,37
369A.T,ok,7,,,37
3708.T,ok,7,,,37
3710.T,ok,7,,,37
3712.T,ok,7,,,37
3719.T,ok,7,,,37
3723.T,ok,7,,,37
3726.T,ok,7,,,37
3727.T,ok,7,,,37
372A.T,ok,7,,,37
3733.T,ok,7,,,37
373A.T,ok,7,,,37
3741.T,ok,7,,,37
3744.T,ok,7,,,37
3747.T,ok,7,,,37
3750.T,ok,7,,,37
3753.T,ok,7,,,37
3758.T,ok,7,,,37
3760.T,ok,7,,,37
3762.T,ok,7,,,38
3763.T,ok,7,,,38
3765.T,ok,7,,,38
3766.T,ok,7,,,38
3768.T,ok,7,,,38
3769.T,ok,7,,,38
3771.T,ok,7,,,38
3772.T,ok,7,,,38
3773.T,ok,7,,,38
3774.T,ok,7,,,38
3776.T,ok,7,,,38
