symbol,status,bar_count,code,message,batch_index
7670.T,ok,7,,,111
7673.T,ok,7,,,111
7674.T,ok,7,,,111
7677.T,ok,7,,,111
7678.T,ok,7,,,111
7679.T,ok,7,,,112
7681.T,ok,7,,,112
7682.T,ok,7,,,112
7683.T,ok,7,,,112
7685.T,ok,7,,,112
7686.T,ok,7,,,112
7687.T,ok,7,,,112
7689.T,ok,7,,,112
7692.T,ok,7,,,112
7694.T,ok,7,,,112
7695.T,ok,7,,,112
7698.T,ok,7,,,112
7699.T,ok,7,,,112
7701.T,ok,7,,,112
7702.T,ok,7,,,112
7707.T,ok,7,,,112
7709.T,ok,7,,,112
7711.T,ok,7,,,112
7713.T,ok,7,,,112
7715.T,ok,7,,,112
7716.T,ok,7,,,112
7717.T,ok,7,,,112
7719.T,ok,7,,,112
7721.T,ok,7,,,112
7722.T,ok,7,,,112
7723.T,ok,7,,,113
7725.T,ok,7,,,113
7726.T,ok,7,,,113
7727.T,ok,7,,,113
7729.T,ok,7,,,113
7730.T,ok,7,,,113
7731.T,ok,7,,,113
7734.T,ok,7,,,113
7740.T,ok,7,,,113
7743.T,ok,7,,,113
7744.T,ok,7,,,113
7745.T,ok,7,,,113
7746.T,ok,7,,,113
7747.T,ok,7,,,113
7749.T,ok,7,,,113
7752.T,ok,7,,,113
7760.T,ok,7,,,113
7762.T,ok,7,,,113
7769.T,ok,7,,,113
7771.T,ok,7,,,113
7774.T,ok,7,,,113
7775.T,ok,7,,,113
7776.T,ok,7,,,113
7777.T,ok,7,,,113
7779.T,ok,7,,,113
7780.T,ok,7,,,114
7781.T,ok,7,,,114
7782.T,ok,7,,,114
7791.T,ok,7,,,114
7792.T,ok,7,,,114
7793.T,ok,7,,,114
7794.T,ok,7,,,114
7795.T,ok,7,,,114
7800.T,ok,7,,,114
7803.T,ok,7,,,114
7804.T,ok,7,,,114
7805.T,ok,7,,,114
7806.T,ok,7,,,114
7807.T,ok,7,,,114
7808.T,ok,7,,,114
7809.T,ok,7,,,114
7810.T,ok,7,,,114
7811.T,ok,7,,,114
7812.T,ok,7,,,114
7813.T,ok,7,,,114
7814.T,ok,7,,,114
7815.T,ok,7,,,114
7818.T,ok,7,,,114
7819.T,ok,7,,,114
7820.T,ok,7,,,114
7821.T,ok,7,,,115
7822.T,ok,7,,,115
7823.T,ok,7,,,115
7826.T,ok,7,,,115
7827.T,ok,7,,,115
7831.T,ok,7,,,115
7832.T,ok,7,,,115
7833.T,ok,7,,,115
7836.T,ok,7,,,115
7837.T,ok,7,,,115
7839.T,ok,7,,,115
7840.T,ok,7,,,115
7841.T,ok,7,,,115
7844.T,ok,7,,,115
7846.T,ok,7,,,115
7847.T,ok,7,,,115
7849.T,ok,7,,,115
7850.T,ok,7,,,115
7851.T,ok,7,,,115
7856.T,ok,7,,,115
7857.T,ok,7,,,115
7859.T,ok,7,,,115
7860.T,ok,7,,,115
7863.T,ok,7,,,115
7864.T,ok,7,,,115
7865.T,ok,7,,,116
7867.T,ok,7,,,116
7868.T,ok,7,,,116
7871.T,ok,7,,,116
7872.T,ok,7,,,116
7874.T,ok,7,,,116
7875.T,ok,7,,,116
7877.T,ok,7,,,116
7878.T,ok,7,,,116
7879.T,ok,7,,,116
7883.T,ok,7,,,116
7885.T,ok,7,,,116
7886.T,ok,7,,,116
7887.T,ok,7,,,116
7888.T,ok,7,,,116
7893.T,ok,7,,,116
7896.T,ok,7,,,116
7897.T,ok,7,,,116
7898.T,ok,7,,,116
7901.T,ok,7,,,116
7902.T,ok,7,,,116
7906.T,ok,7,,,116
7908.T,ok,7,,,116
7911.T,ok,7,,,116
7912.T,ok,7,,,116
7914.T,ok,7,,,117
7915.T,ok,7,,,117
7916.T,ok,7,,,117
7917.T,ok,7,,,117
7918.T,ok,7,,,117
7919.T,ok,7,,,117
7921.T,ok,7,,,117
7922.T,ok,7,,,117
7925.T,ok,7,,,117
7927.T,ok,7,,,117
7928.T,ok,7,,,117
7931.T,ok,7,,,117
7932.T,ok,7,,,117
7936.T,ok,7,,,117
7937.T,ok,7,,,117
7938.T,ok,7,,,117
7939.T,ok,7,,,117
7940.T,ok,7,,,117
7942.T,ok,7,,,117
7943.T,ok,7,,,117
7944.T,ok,7,,,117
7946.T,ok,7,,,117
7947.T,ok,7,,,117
7949.T,ok,7,,,117
7951.T,ok,7,,,117
7952.T,ok,7,,,118
7953.T,ok,7,,,118
7955.T,ok,7,,,118
7956.T,ok,7,,,118
7957.T,ok,7,,,118
7962.T,ok,7,,,118
7963.T,ok,7,,,118
7965.T,ok,7,,,118
7966.T,ok,7,,,118
7970.T,ok,7,,,118
7971.T,ok,7,,,118
7972.T,ok,7,,,118
7975.T,ok,7,,,118
7976.T,ok,7,,,118
7979.T,ok,7,,,118
7980.T,ok,7,,,118
7981.T,ok,7,,,118
7983.T,ok,7,,,118
7984.T,ok,7,,,118
7985.T,ok,7,,,118
7986.T,ok,7,,,118
7987.T,ok,7,,,118
7988.T,ok,7,,,118
7989.T,ok,7,,,118
7990.T,ok,7,,,118
7991.T,ok,7,,,119
7992.T,ok,7,,,119
7994.T,ok,7,,,119
7995.T,ok,7,,,119
7997.T,ok,7,,,119
7999.T,ok,7,,,119
8002.T,ok,7,,,119
8005.T,ok,7,,,119
8006.T,ok,7,,,119
8007.T,ok,7,,,119
8008.T,ok,7,,,119
8011.T,ok,7,,,119
8012.T,ok,7,,,119
8013.T,ok,7,,,119
8014.T,ok,7,,,119
8015.T,ok,7,,,119
8016.T,ok,7,,,119
8018.T,ok,7,,,119
8020.T,ok,7,,,119
8022.T,ok,7,,,119
8023.T,ok,7,,,119
8025.T,ok,7,,,119
8029.T,ok,7,,,119
8030.T,ok,7,,,119
8032.T,ok,7,,,119
8037.T,ok,7,,,120
8039.T,ok,7,,,120
8040.T,ok,7,,,120
8041.T,ok,7,,,120
8043.T,ok,7,,,120
8045.T,ok,7,,,120
8046.T,ok,7,,,120
8050.T,ok,7,,,120
8051.T,ok,7,,,120
8052.T,ok,7,,,120
8056.T,ok,7,,,120
8057.T,ok,7,,,120
8059.T,ok,7,,,120
8060.T,ok,7,,,120
8061.T,ok,7,,,120
8065.T,ok,7,,,120
8066.T,ok,7,,,120
8070.T,ok,7,,,120
8074.T,ok,7,,,120
8075.T,ok,7,,,120
8076.T,ok,7,,,120
8077.T,ok,7,,,120
8078.T,ok,7,,,120
8079.T,ok,7,,,120
8081.T,ok,7,,,120
8084.T,ok,7,,,121
8085.T,ok,7,,,121
8086.T,ok,7,,,121
8088.T,ok,7,,,121
8089.T,ok,7,,,121
8091.T,ok,7,,,121
8093.T,ok,7,,,121
8095.T,ok,7,,,121
8097.T,ok,7,,,121
8098.T,ok,7,,,121
8101.T,ok,7,,,121
8103.T,ok,7,,,121
8104.T,ok,7,,,121
8105.T,ok,7,,,121
8107.T,ok,7,,,121
8111.T,ok,7,,,121
8115.T,ok,7,,,121
8117.T,ok,7,,,121
8118.T,ok,7,,,121
8119.T,ok,7,,,121
8123.T,ok,7,,,121
8125.T,ok,7,,,121
8127.T,ok,7,,,121
8129.T,ok,7,,,121
8130.T,ok,7,,,121
8131.T,ok,7,,,122
8132.T,ok,7,,,122
8133.T,ok,7,,,122
8135.T,ok,7,,,122
8136.T,ok,7,,,122
8137.T,ok,7,,,122
8138.T,ok,7,,,122
8139.T,ok,7,,,122
8141.T,ok,7,,,122
8142.T,ok,7,,,122
8143.T,ok,7,,,122
8144.T,ok,7,,,122
8147.T,ok,7,,,122
8150.T,ok,7,,,122
8151.T,ok,7,,,122
8152.T,ok,7,,,122
8153.T,ok,7,,,122
8154.T,ok,7,,,122
8157.T,ok,7,,,122
8158.T,ok,7,,,122
8159.T,ok,7,,,122
8160.T,ok,7,,,122
8163.T,ok,7,,,122
8165.T,ok,7,,,122
8166.T,ok,7,,,122
8167.T,ok,7,,,123
8173.T,ok,7,,,123
8174.T,ok,7,,,123
8179.T,ok,7,,,123
8181.T,ok,7,,,123
8185.T,ok,7,,,123
8194.T,ok,7,,,123
8198.T,ok,7,,,123
8200.T,ok,7,,,123
8202.T,ok,7,,,123
8203.T,ok,7,,,123
8207.T,ok,7,,,123
8214.T,ok,7,,,123
8217.T,ok,7,,,123
8218.T,ok,7,,,123
8219.T,ok,7,,,123
8225.T,ok,7,,,123
8226.T,ok,7,,,123
8227.T,ok,7,,,123
8230.T,ok,7,,,123
8233.T,ok,7,,,123
8237.T,ok,7,,,123
8242.T,ok,7,,,123
8244.T,ok,7,,,123
8247.T,ok,7,,,123
8252.T,ok,7,,,124
8253.T,ok,7,,,124
8254.T,ok,7,,,124
8255.T,ok,7,,,124
8260.T,ok,7,,,124
8273.T,ok,7,,,124
8275.T,ok,7,,,124
8276.T,ok,7,,,124
8278.T,ok,7,,,124
8281.T,ok,7,,,124
8282.T,ok,7,,,124
8283.T,ok,7,,,124
8285.T,ok,7,,,124
8289.T,ok,7,,,124
8291.T,ok,7,,,124
8303.T,ok,7,,,124
8304.T,ok,7,,,124
8308.T,ok,7,,,124
8309.T,ok,7,,,124
8331.T,ok,7,,,124
8334.T,ok,7,,,124
8336.T,ok,7,,,124
8337.T,ok,7,,,124
8338.T,ok,7,,,124
8341.T,ok,7,,,124
8343.T,ok,7,,,125
8344.T,ok,7,,,125
8345.T,ok,7,,,125
8346.T,ok,7,,,125
8349.T,ok,7,,,125
8354.T,ok,7,,,125
8358.T,ok,7,,,125
8359.T,ok,7,,,125
8360.T,ok,7,,,125
8361.T,ok,7,,,125
8362.T,ok,7,,,125
8364.T,ok,7,,,125
8365.T,ok,7,,,125
8366.T,ok,7,,,125
8367.T,ok,7,,,125
8368.T,ok,7,,,125
8370.T,ok,7,,,125
8377.T,ok,7,,,125
8381.T,ok,7,,,125
8383.T,ok,7,,,125
8386.T,ok,7,,,125
8387.T,ok,7,,,125
8388.T,ok,7,,,125
8392.T,ok,7,,,125
8393.T,ok,7,,,125
8395.T,ok,7,,,126
8399.T,ok,7,,,126
8410.T,ok,7,,,126
8416.T,ok,7,,,126
8418.T,ok,7,,,126
8424.T,ok,7,,,126
8425.T,ok,7,,,126
8439.T,ok,7,,,126
8473.T,ok,7,,,126
8508.T,ok,7,,,126
8511.T,ok,7,,,126
8518.T,ok,7,,,126
8522.T,ok,7,,,126
8524.T,ok,7,,,126
8537.T,ok,7,,,126
8541.T,ok,7,,,126
8542.T,ok,7,,,126
8544.T,ok,7,,,126
8550.T,ok,7,,,126
8551.T,ok,7,,,126
8558.T,ok,7,,,126
8562.T,ok,7,,,126
8563.T,ok,7,,,126
8566.T,ok,7,,,126
8570.T,ok,7,,,126
8572.T,ok,7,,,127
8584.T,ok,7,,,127
8585.T,ok,7,,,127
8593.T,ok,7,,,127
8595.T,ok,7,,,127
8596.T,ok,7,,,127
8600.T,ok,7,,,127
8601.T,ok,7,,,127
8604.T,ok,7,,,127
8609.T,ok,7,,,127
8613.T,ok,7,,,127
8614.T,ok,7,,,127
8616.T,ok,7,,,127
8617.T,ok,7,,,127
8622.T,ok,7,,,127
8624.T,ok,7,,,127
8628.T,ok,7,,,127
8630.T,ok,7,,,127
8697.T,ok,7,,,127
8698.T,ok,7,,,127
8699.T,ok,7,,,127
8700.T,ok,7,,,127
8704.T,ok,7,,,127
8705.T,ok,7,,,127
8706.T,ok,7,,,127
8707.T,ok,7,,,128
8708.T,ok,7,,,128
8713.T,ok,7,,,128
8714.T,ok,7,,,128
8715.T,ok,7,,,128
8725.T,ok,7,,,128
8729.T,ok,7,,,128
8737.T,ok,7,,,128
8739.T,ok,7,,,128
8742.T,ok,7,,,128
8746.T,ok,7,,,128
8747.T,ok,7,,,128
8750.T,ok,7,,,128
8769.T,ok,7,,,128
8771.T,ok,7,,,128
8772.T,ok,7,,,128
8783.T,ok,7,,,128
8789.T,ok,7,,,128
8793.T,ok,7,,,128
8795.T,ok,7,,,128
8798.T,ok,7,,,128
8803.T,ok,7,,,128
8804.T,ok,7,,,128
8818.T,ok,7,,,128
8835.T,ok,7,,,128
8836.T,ok,7,,,129
8841.T,ok,7,,,129
8844.T,ok,7,,,129
8848.T,ok,7,,,129
8850.T,ok,7,,,129
8860.T,ok,7,,,129
8864.T,ok,7,,,129
8869.T,ok,7,,,129
8871.T,ok,7,,,129
8876.T,ok,7,,,129
8877.T,ok,7,,,129
8881.T,ok,7,,,129
8887.T,ok,7,,,129
8891.T,ok,7,,,129
8892.T,ok,7,,,129
8894.T,ok,7,,,129
8897.T,ok,7,,,129
8898.T,ok,7,,,129
8904.T,ok,7,,,129
8908.T,ok,7,,,129
8912.T,ok,7,,,129
8914.T,ok,7,,,129
8917.T,ok,7,,,129
8918.T,ok,7,,,129
8919.T,ok,7,,,129
8920.T,ok,7,,,130
8923.T,ok,7,,,130
8927.T,ok,7,,,130
8928.T,ok,7,,,130
8929.T,ok,7,,,130
8931.T,ok,7,,,130
8934.T,ok,7,,,130
8935.T,ok,7,,,130
8938.T,ok,7,,,130
8944.T,ok,7,,,130
8945.T,ok,7,,,130
8946.T,ok,7,,,130
8995.T,ok,7,,,130
8996.T,ok,7,,,130
8999.T,ok,7,,,130
9001.T,ok,7,,,130
9003.T,ok,7,,,130
9006.T,ok,7,,,130
9008.T,ok,7,,,130
9009.T,ok,7,,,130
9010.T,ok,7,,,130
9012.T,ok,7,,,130
9017.T,ok,7,,,130
9023.T,ok,7,,,130
9024.T,ok,7,,,130
9025.T,ok,7,,,131
9028.T,ok,7,,,131
9029.T,ok,7,,,131
9031.T,ok,7,,,131
9033.T,ok,7,,,131
9034.T,ok,7,,,131
9036.T,ok,7,,,131
9037.T,ok,7,,,131
9039.T,ok,7,,,131
9041.T,ok,7,,,131
9044.T,ok,7,,,131
9045.T,ok,7,,,131
9046.T,ok,7,,,131
9048.T,ok,7,,,131
9049.T,ok,7,,,131
9051.T,ok,7,,,131
9052.T,ok,7,,,131
9057.T,ok,7,,,131
9059.T,ok,7,,,131
9060.T,ok,7,,,131
9063.T,ok,7,,,131
9064.T,ok,7,,,131
9065.T,ok,7,,,131
9067.T,ok,7,,,131
9068.T,ok,7,,,131
9069.T,ok,7,,,132
9072.T,ok,7,,,132
9073.T,ok,7,,,132
9074.T,ok,7,,,132
9075.T,ok,7,,,132
9076.T,ok,7,,,132
9081.T,ok,7,,,132
9082.T,ok,7,,,132
9083.T,ok,7,,,132
9087.T,ok,7,,,132
9090.T,ok,7,,,132
9101.T,ok,7,,,132
9104.T,ok,7,,,132
9107.T,ok,7,,,132
9110.T,ok,7,,,132
9115.T,ok,7,,,132
9119.T,ok,7,,,132
9127.T,ok,7,,,132
9130.T,ok,7,,,132
9142.T,ok,7,,,132
9143.T,ok,7,,,132
9145.T,ok,7,,,132
9147.T,ok,7,,,132
9158.T,ok,7,,,132
9159.T,ok,7,,,132
9160.T,ok,7,,,133
9162.T,ok,7,,,133
9163.T,ok,7,,,133
9165.T,ok,7,,,133
9166.T,ok,7,,,133
9168.T,ok,7,,,133
9171.T,ok,7,,,133
9173.T,ok,7,,,133
9193.T,ok,7,,,133
9204.T,ok,7,,,133
9206.T,ok,7,,,133
9211.T,ok,7,,,133
9212.T,ok,7,,,133
9213.T,ok,7,,,133
9214.T,ok,7,,,133
9215.T,ok,7,,,133
9216.T,ok,7,,,133
9218.T,ok,7,,,133
9219.T,ok,7,,,133
9220.T,ok,7,,,133
9221.T,ok,7,,,133
9223.T,ok,7,,,133
9225.T,ok,7,,,133
9227.T,ok,7,,,133
9229.T,ok,7,,,133
9233.T,ok,7,,,134
9235.T,ok,7,,,134
9236.T,ok,7,,,134
9237.T,no_bars,0,YAHOO-NO-BARS,Yahoo returned no OHLCV bars for this symbol.,134
9238.T,ok,7,,,134
9240.T,ok,7,,,134
9241.T,ok,7,,,134
9242.T,ok,7,,,134
9244.T,ok,7,,,134
9245.T,ok,7,,,134
9246.T,ok,7,,,134
9247.T,ok,7,,,134
9248.T,ok,7,,,134
9249.T,ok,7,,,134
9250.T,ok,7,,,134
9251.T,ok,7,,,134
9252.T,ok,7,,,134
9253.T,ok,7,,,134
9254.T,ok,7,,,134
9256.T,ok,7,,,134
9257.T,ok,7,,,134
9258.T,ok,7,,,134
9259.T,ok,7,,,134
9262.T,ok,7,,,134
9264.T,ok,7,,,134
9265.T,ok,7,,,135
9267.T,ok,7,,,135
9268.T,ok,7,,,135
9270.T,ok,7,,,135
9271.T,ok,7,,,135
9272.T,ok,7,,,135
9273.T,ok,7,,,135
9274.T,ok,7,,,135
9278.T,ok,7,,,135
9279.T,ok,7,,,135
9301.T,ok,7,,,135
9302.T,ok,7,,,135
9303.T,ok,7,,,135
9304.T,ok,7,,,135
9305.T,ok,7,,,135
9306.T,ok,7,,,135
9307.T,ok,7,,,135
9308.T,ok,7,,,135
9310.T,ok,7,,,135
9311.T,ok,7,,,135
9312.T,ok,7,,,135
9313.T,ok,7,,,135
9319.T,ok,7,,,135
9322.T,ok,7,,,135
9324.T,ok,7,,,135
9325.T,ok,7,,,136
9326.T,ok,7,,,136
9327.T,ok,7,,,136
9330.T,ok,7,,,136
9331.T,ok,7,,,136
9332.T,ok,7,,,136
9336.T,ok,7,,,136
9337.T,ok,7,,,136
9338.T,ok,7,,,136
9339.T,ok,7,,,136
9340.T,ok,7,,,136
9341.T,ok,7,,,136
9342.T,ok,7,,,136
9343.T,ok,7,,,136
9344.T,ok,7,,,136
9345.T,ok,7,,,136
9346.T,ok,7,,,136
9347.T,ok,7,,,136
9348.T,ok,7,,,136
9351.T,ok,7,,,136
9353.T,ok,7,,,136
9355.T,ok,7,,,136
9360.T,ok,7,,,136
9361.T,ok,7,,,136
9362.T,ok,7,,,136
9363.T,ok,7,,,137
9364.T,ok,7,,,137
9365.T,ok,7,,,137
9366.T,ok,7,,,137
9367.T,ok,7,,,137
9368.T,ok,7,,,137
9369.T,ok,7,,,137
9376.T,ok,7,,,137
9380.T,ok,7,,,137
9381.T,ok,7,,,137
9385.T,ok,7,,,137
9399.T,ok,7,,,137
9401.T,ok,7,,,137
9404.T,ok,7,,,137
9405.T,ok,7,,,137
9408.T,ok,7,,,137
9409.T,ok,7,,,137
9412.T,ok,7,,,137
9413.T,ok,7,,,137
9414.T,ok,7,,,137
9416.T,ok,7,,,137
9417.T,ok,7,,,137
9418.T,ok,7,,,137
9419.T,ok,7,,,137
9421.T,ok,7,,,137
9423.T,ok,7,,,138
9424.T,ok,7,,,138
9425.T,ok,7,,,138
9428.T,ok,7,,,138
9435.T,ok,7,,,138
9436.T,ok,7,,,138
9438.T,ok,7,,,138
9439.T,ok,7,,,138
9441.T,ok,7,,,138
9444.T,ok,7,,,138
9445.T,ok,7,,,138
9446.T,ok,7,,,138
9449.T,ok,7,,,138
9450.T,ok,7,,,138
9466.T,ok,7,,,138
9467.T,ok,7,,,138
9468.T,ok,7,,,138
9470.T,ok,7,,,138
9474.T,ok,7,,,138
9475.T,ok,7,,,138
9476.T,ok,7,,,138
9478.T,ok,7,,,138
9501.T,ok,7,,,138
9504.T,ok,7,,,138
9505.T,ok,7,,,138
9506.T,ok,7,,,139
9507.T,ok,7,,,139
9508.T,ok,7,,,139
9509.T,ok,7,,,139
9511.T,ok,7,,,139
9513.T,ok,7,,,139
9514.T,ok,7,,,139
9517.T,ok,7,,,139
9519.T,ok,7,,,139
9531.T,ok,7,,,139
9532.T,ok,7,,,139
9533.T,ok,7,,,139
9534.T,ok,7,,,139
9535.T,ok,7,,,139
9536.T,ok,7,,,139
9537.T,ok,7,,,139
9539.T,ok,7,,,139
9543.T,ok,7,,,139
9551.T,ok,7,,,139
9552.T,ok,7,,,139
9553.T,ok,7,,,139
9554.T,ok,7,,,139
9556.T,ok,7,,,139
9557.T,ok,7,,,139
9558.T,ok,7,,,139
9560.T,ok,7,,,140
9561.T,ok,7,,,140
9562.T,ok,7,,,140
9563.T,ok,7,,,140
9564.T,ok,7,,,140
9565.T,ok,7,,,140
9601.T,ok,7,,,140
9602.T,ok,7,,,140
9603.T,ok,7,,,140
9605.T,ok,7,,,140
9610.T,ok,7,,,140
9612.T,ok,7,,,140
9616.T,ok,7,,,140
9619.T,ok,7,,,140
9621.T,ok,7,,,140
9622.T,ok,7,,,140
9625.T,ok,7,,,140
9627.T,ok,7,,,140
9628.T,ok,7,,,140
9629.T,ok,7,,,140
9632.T,ok,7,,,140
9633.T,ok,7,,,140
9635.T,ok,7,,,140
9636.T,ok,7,,,140
9639.T,ok,7,,,140
9640.T,ok,7,,,141
9644.T,ok,7,,,141
9647.T,ok,7,,,141
9651.T,ok,7,,,141
9656.T,ok,7,,,141
9658.T,ok,7,,,141
9661.T,ok,7,,,141
9663.T,ok,7,,,141
9672.T,ok,7,,,141
9678.T,ok,7,,,141
9679.T,ok,7,,,141
9682.T,ok,7,,,141
9684.T,ok,7,,,141
9685.T,ok,7,,,141
9686.T,ok,7,,,141
9687.T,ok,7,,,141
9691.T,ok,7,,,141
9692.T,ok,7,,,141
9697.T,ok,7,,,141
9698.T,ok,7,,,141
9699.T,ok,7,,,141
9701.T,ok,7,,,141
9702.T,ok,7,,,141
9704.T,ok,7,,,141
9706.T,ok,7,,,141
9708.T,ok,7,,,142
9709.T,ok,7,,,142
9713.T,ok,7,,,142
9715.T,ok,7,,,142
9716.T,ok,7,,,142
9720.T,ok,7,,,142
9722.T,ok,7,,,142
9723.T,ok,7,,,142
9726.T,ok,7,,,142
9729.T,ok,7,,,142
9731.T,ok,7,,,142
9733.T,ok,7,,,142
9735.T,ok,7,,,142
9739.T,ok,7,,,142
9740.T,ok,7,,,142
9742.T,ok,7,,,142
9743.T,ok,7,,,142
9744.T,ok,7,,,142
9746.T,ok,7,,,142
9753.T,ok,7,,,142
9755.T,ok,7,,,142
9757.T,ok,7,,,142
9759.T,ok,7,,,142
9760.T,ok,7,,,142
9761.T,ok,7,,,142
9763.T,ok,7,,,143
9765.T,ok,7,,,143
9766.T,ok,7,,,143
9767.T,ok,7,,,143
9768.T,ok,7,,,143
9769.T,ok,7,,,143
9778.T,ok,7,,,143
9780.T,ok,7,,,143
9782.T,ok,7,,,143
9788.T,ok,7,,,143
9790.T,ok,7,,,143
9791.T,ok,7,,,143
9793.T,ok,7,,,143
9795.T,ok,7,,,143
9799.T,ok,7,,,143
9812.T,ok,7,,,143
9816.T,ok,7,,,143
9818.T,ok,7,,,143
9820.T,ok,7,,,143
9823.T,ok,7,,,143
9824.T,ok,7,,,143
9827.T,ok,7,,,143
9828.T,ok,7,,,143
9830.T,ok,7,,,143
9831.T,ok,7,,,143
9832.T,ok,7,,,144
9835.T,ok,7,,,144
9837.T,ok,7,,,144
9842.T,ok,7,,,144
9845.T,ok,7,,,144
9846.T,ok,7,,,144
9849.T,ok,7,,,144
9850.T,ok,7,,,144
9853.T,ok,7,,,144
9854.T,ok,7,,,144
9856.T,ok,7,,,144
9857.T,ok,7,,,144
9861.T,ok,7,,,144
9867.T,ok,7,,,144
9869.T,ok,7,,,144
9872.T,ok,7,,,144
9876.T,ok,7,,,144
9878.T,ok,7,,,144
9880.T,ok,7,,,144
9882.T,ok,7,,,144
9885.T,ok,7,,,144
9887.T,ok,7,,,144
9888.T,ok,7,,,144
9889.T,ok,7,,,144
9890.T,ok,7,,,144
9895.T,ok,7,,,145
9896.T,ok,7,,,145
9900.T,ok,7,,,145
9902.T,ok,7,,,145
9903.T,ok,7,,,145
9904.T,ok,7,,,145
9906.T,ok,7,,,145
9908.T,ok,7,,,145
9913.T,ok,7,,,145
9914.T,ok,7,,,145
9927.T,ok,7,,,145
9928.T,ok,7,,,145
9929.T,ok,7,,,145
9930.T,ok,7,,,145
9932.T,ok,7,,,145
9934.T,ok,7,,,145
9936.T,ok,7,,,145
9941.T,ok,7,,,145
9946.T,ok,7,,,145
9948.T,ok,7,,,145
9950.T,ok,7,,,145
9955.T,ok,7,,,145
9956.T,ok,7,,,145
9959.T,ok,7,,,145
9960.T,ok,7,,,145
9962.T,ok,7,,,146
9969.T,ok,7,,,146
9972.T,ok,7,,,146
9973.T,ok,7,,,146
9974.T,ok,7,,,146
9976.T,ok,7,,,146
9978.T,ok,7,,,146
9979.T,ok,7,,,146
9980.T,ok,7,,,146
9982.T,ok,7,,,146
9984.T,ok,7,,,146
9986.T,ok,7,,,146
9987.T,ok,7,,,146
9989.T,ok,7,,,146
9990.T,ok,7,,,146
9991.T,ok,7,,,146
9993.T,ok,7,,,146
9994.T,ok,7,,,146
9996.T,ok,7,,,146
9997.T,ok,7,,,146
