symbol,name,market,asset_type,case_type,as_of,lookback_days,forward_days,upward_signal_score,upside_signal_score,downside_signal_score,risk_signal_score,chart_shape_label,signal_reason,forward_return_20d,forward_return_60d,forward_return_120d,max_drawdown_after_signal,benchmark_return,excess_return,success_flag,false_positive_flag,adjustment_note
1343.T,NEXT FUNDS J-REIT ETF,jp,etf,etf,2016-11-14,60,60,10.63,23.0000,75,25,反転材料弱め,形状は「反転材料弱め」。予測の上向き材料は不足。下落安全性を確認。危険条件は上限固定ではなく28点減点。ETFには個別株の配当罠判定を適用しません。上向きの確定や買い推奨ではなく、下落理由と危険度を深掘りする候補です。,4.503020318506315211422295400,5.326743547501372872048325100,2.745744096650192202086765500,-3.821015585721468074409250880,,,False,False,
1343.T,NEXT FUNDS J-REIT ETF,jp,etf,etf,2019-02-22,60,60,33.03,35.8500,55,45,反転材料弱め,形状は「反転材料弱め」。予測の上向き材料は不足。下落安全性は相対的に良好。危険条件は上限固定ではなく11点減点。ETFには個別株の配当罠判定を適用しません。上向きの確定や買い推奨ではなく、下落理由と危険度を深掘りする候補です。,2.487309644670050761421319800,4.568527918781725888324873100,12.33502538071065989847715740,-3.056768558951965065502183410,,,False,False,
1343.T,NEXT FUNDS J-REIT ETF,jp,etf,etf,2021-07-13,60,60,73.12,45.4500,0,100,蓄積上昇準備,形状は「蓄積上昇準備」。予測は上向き。下落安全性は相対的に良好。ETFには個別株の配当罠判定を適用しません。上向きの確定や買い推奨ではなく、下落理由と危険度を深掘りする候補です。,-2.179487179487179487179487180,-5.897435897435897435897435900,-7.670940170940170940170940170,-7.394815129621759456013599660,,,False,True,
1343.T,NEXT FUNDS J-REIT ETF,jp,etf,etf,2023-11-24,60,60,68.54,41.6000,15,85,蓄積上昇準備,形状は「蓄積上昇準備」。予測は上向き。下落安全性は相対的に良好。ETFには個別株の配当罠判定を適用しません。上向きの確定や買い推奨ではなく、下落理由と危険度を深掘りする候補です。,-2.310817673946165566277298120,-6.094464195022854240731335700,-4.189944134078212290502793300,-8.148893360160965794768611670,,,False,True,
1343.T,NEXT FUNDS J-REIT ETF,jp,etf,etf,2026-04-13,60,60,64.70,47.1000,0,100,反転材料弱め,形状は「反転材料弱め」。予測は上向き。下落安全性は相対的に良好。ETFには個別株の配当罠判定を適用しません。上向きの確定や買い推奨ではなく、下落理由と危険度を深掘りする候補です。,-4.657335907335907335907335910,-4.633204633204633204633204630,,-10.59885931558935361216730038,,,False,False,
1605.T,Inpex,jp,stock,sideways,2016-11-14,60,60,85.94,100,12.14064909798345,87.85935090201655,横ばい上放れ候補,形状は「横ばい上放れ候補」。予測は上向き。下落安全性は相対的に良好。上向きの確定や買い推奨ではなく、下落理由と危険度を深掘りする候補です。,24.62686567164179104477611940,15.02487562189054726368159200,10.54726368159203980099502490,-15.50695825049701789264413519,,,True,False,
1605.T,Inpex,jp,stock,chart_shape,2019-02-22,60,60,42.91,35.9500,43.37942806988802,56.62057193011198,反転材料弱め,形状は「反転材料弱め」。予測の上向き材料は不足。下落安全性を確認。危険条件は上限固定ではなく3点減点。上向きの確定や買い推奨ではなく、下落理由と危険度を深掘りする候補です。,-8.810572687224669603524229070,-20.40528419259361233480176211,-20.84581282695484581497797357,-20.40528419259361233480176211,,,False,False,
1605.T,Inpex,jp,stock,chart_shape,2021-07-14,60,60,69.63,53.1500,32.24597810239856,67.75402189760144,押し目反発待ち,形状は「押し目反発待ち」。予測は上向き。下落安全性は相対的に良好。上向きの確定や買い推奨ではなく、下落理由と危険度を深掘りする候補です。,-7.372175980975029726516052320,16.40903686087990487514863260,29.36979785969084423305588590,-13.55529131985731272294887039,,,True,False,
1605.T,Inpex,jp,stock,sideways,2023-11-24,60,60,85.89,71.4500,1.516682809904584,98.483317190095416,横ばい上放れ候補,形状は「横ばい上放れ候補」。予測は上向き。下落安全性は相対的に良好。上向きの確定や買い推奨ではなく、下落理由と危険度を深掘りする候補です。,-8.666824532322993132843949800,-6.038361354487331281079801090,12.28984134501539190149183050,-12.69239876864788065356381719,,,False,True,
1605.T,Inpex,jp,stock,chart_shape,2026-04-13,60,60,63.49,70.5000,21.242741579541864,78.757258420458136,反転材料弱め,形状は「反転材料弱め」。予測は上向き。下落安全性は相対的に良好。危険条件は上限固定ではなく6点減点。上向きの確定や買い推奨ではなく、下落理由と危険度を深掘りする候補です。,-8.323591302314706570025718960,-21.41688099134907645545943418,,-25.08767827916764086976852934,,,False,False,
2914.T,Japan Tobacco,jp,stock,falling_knife,2016-11-14,60,60,29.92,40.6500,35.878713879530412,64.121286120469588,落ちるナイフ注意,形状は「落ちるナイフ注意」。予測は上向き。下落安全性は相対的に良好。危険条件は上限固定ではなく22点減点。上向きの確定や買い推奨ではなく、下落理由と危険度を深掘りする候補です。,5.540540540540540540540540500,1.162162162162162162162162200,6.270270270270270270270270300,-8.434650455927051671732522800,,,False,False,
2914.T,Japan Tobacco,jp,stock,already_rising,2019-02-22,60,60,0.85,19.8000,75,25,上昇済み・兆候薄め,形状は「上昇済み・兆候薄め」。予測の上向き材料は不足。下落安全性を確認。危険条件は上限固定ではなく33点減点。上向きの確定や買い推奨ではなく、下落理由と危険度を深掘りする候補です。,-6.435986159169550173010380620,-11.85121107266435986159169550,-23.28719723183391003460207612,-14.61937716262975778546712803,,,False,False,
2914.T,Japan Tobacco,jp,stock,already_rising,2021-07-14,60,60,2.34,24.1500,75,25,上昇済み・兆候薄め,形状は「上昇済み・兆候薄め」。予測の上向き材料は不足。下落安全性を確認。危険条件は上限固定ではなく33点減点。上向きの確定や買い推奨ではなく、下落理由と危険度を深掘りする候補です。,-0.2090106827682303762192289800,5.155596841616349280074314900,9.962842545285647933116581500,-4.197867029725436805082822780,,,False,False,
2914.T,Japan Tobacco,jp,stock,chart_shape,2023-11-24,60,60,59.74,47.9500,15,85,反転材料弱め,形状は「反転材料弱め」。予測は上向き。下落安全性は相対的に良好。上向きの確定や買い推奨ではなく、下落理由と危険度を深掘りする候補です。,-1.586462189317821258593336860,4.151242728714965626652564800,17.82125859333685880486515070,-6.206180212931706050376525580,,,False,False,
2914.T,Japan Tobacco,jp,stock,chart_shape,2026-04-13,60,60,53.45,38.8000,15,85,反転材料弱め,形状は「反転材料弱め」。予測の上向き材料は不足。下落安全性は相対的に良好。危険条件は上限固定ではなく3点減点。上向きの確定や買い推奨ではなく、下落理由と危険度を深掘りする候補です。,5.845792037628086678985385500,2.754913488997144296993112700,,-8.197737486440415310708197740,,,False,False,
4755.T,Rakuten Group,jp,stock,chart_shape,2016-11-14,60,60,48.92,23.2000,51.311749644067305,48.688250355932695,底打ち接近,形状は「底打ち接近」。予測の上向き材料は不足。下落安全性を確認。危険条件は上限固定ではなく11点減点。上向きの確定や買い推奨ではなく、下落理由と危険度を深掘りする候補です。,0.172413793103448275862069000,-2.715517241379310344827586210,6.637931034482758620689655200,-11.37945149406467458043389275,,,False,False,
4755.T,Rakuten Group,jp,stock,already_rising,2019-02-22,60,60,0.00,21.3500,78.741602308213604,21.258397691786396,上昇済み・兆候薄め,形状は「上昇済み・兆候薄め」。予測の上向き材料は不足。下落安全性を確認。危険条件は上限固定ではなく35点減点。上向きの確定や買い推奨ではなく、下落理由と危険度を深掘りする候補です。,22.85714285714285714285714290,36.90476190476190476190476190,20.83333333333333333333333330,-12.06477732793522267206477733,,,True,False,
4755.T,Rakuten Group,jp,stock,already_rising,2021-07-14,60,60,32.07,39.0000,35,65,上昇済み・兆候薄め,形状は「上昇済み・兆候薄め」。予測の上向き材料は不足。下落安全性は相対的に良好。危険条件は上限固定ではなく11点減点。上向きの確定や買い推奨ではなく、下落理由と危険度を深掘りする候補です。,-9.438202247191011235955056180,-16.40449438202247191011235955,-12.58426966292134831460674157,-23.12223858615611192930780560,,,False,False,
4755.T,Rakuten Group,jp,stock,already_rising,2023-11-24,60,60,0.00,30.6500,82.59411757478996,17.40588242521004,上昇済み・兆候薄め,形状は「上昇済み・兆候薄め」。予測の上向き材料は不足。下落安全性を確認。危険条件は上限固定ではなく35点減点。上向きの確定や買い推奨ではなく、下落理由と危険度を深掘りする候補です。,0.155729943050059590334667800,36.35576513410940955274613830,34.26198159461124757797428350,-9.814518914702762370721835860,,,True,False,
4755.T,Rakuten Group,jp,stock,chart_shape,2026-04-13,60,60,47.35,38.4500,47.02585539082004,52.97414460917996,反転材料弱め,形状は「反転材料弱め」。予測の上向き材料は不足。下落安全性は相対的に良好。危険条件は上限固定ではなく3点減点。上向きの確定や買い推奨ではなく、下落理由と危険度を深掘りする候補です。,1.885058635775220120459536600,5.144650679009093836895595000,,-17.30169753210562533539718852,,,False,False,
6861.T,Keyence,jp,stock,chart_shape,2016-11-14,60,60,58.71,47.7000,15,85,反転材料弱め,形状は「反転材料弱め」。予測は上向き。下落安全性は相対的に良好。上向きの確定や買い推奨ではなく、下落理由と危険度を深掘りする候補です。,0.368033648790746582544689800,16.35120925341745531019978970,26.41955835962145110410094640,-8.722109533468559837728194730,,,True,False,
6861.T,Keyence,jp,stock,already_rising,2019-02-22,60,60,45.92,55.6000,15.182938947977284,84.817061052022716,上昇済み・兆候薄め,形状は「上昇済み・兆候薄め」。予測は上向き。下落安全性は相対的に良好。危険条件は上限固定ではなく8点減点。上向きの確定や買い推奨ではなく、下落理由と危険度を深掘りする候補です。,5.871531503909244212785528100,-4.016556799018856354438141960,-6.791353671623486126015636980,-14.66539457543955295079732861,,,False,False,
6861.T,Keyence,jp,stock,sideways,2021-07-14,60,60,81.98,70.2000,0,100,横ばい上放れ候補,形状は「横ばい上放れ候補」。予測は上向き。下落安全性は相対的に良好。上向きの確定や買い推奨ではなく、下落理由と危険度を深掘りする候補です。,7.066052227342549923195084500,10.54787506400409626216077830,11.98156682027649769585253460,-18.09686759673598315346143722,,,True,False,
6861.T,Keyence,jp,stock,chart_shape,2023-11-24,60,60,57.06,50.2500,26.20841887709564,73.79158112290436,反転材料弱め,形状は「反転材料弱め」。予測は上向き。下落安全性は相対的に良好。上向きの確定や買い推奨ではなく、下落理由と危険度を深掘りする候補です。,-1.836024058246280468502690720,12.21905666350110794555239000,13.59607470718581829692940800,-5.422929560860595343353964040,,,True,False,
6861.T,Keyence,jp,stock,already_rising,2026-04-13,60,60,33.71,40.8500,49.63698146127423,50.36301853872577,上昇済み・兆候薄め,形状は「上昇済み・兆候薄め」。予測は上向き。下落安全性を確認。危険条件は上限固定ではなく8点減点。上向きの確定や買い推奨ではなく、下落理由と危険度を深掘りする候補です。,21.50503778337531486146095720,21.17443324937027707808564230,,-15.32612569799215872638707378,,,True,False,
6954.T,Fanuc,jp,stock,already_rising,2016-11-14,60,60,54.46,74.2000,27.31676702589264,72.68323297410736,上昇済み・兆候薄め,形状は「上昇済み・兆候薄め」。予測は上向き。下落安全性は相対的に良好。危険条件は上限固定ではなく5点減点。上向きの確定や買い推奨ではなく、下落理由と危険度を深掘りする候補です。,3.920080930703085483055134000,14.84572584724329792615073340,14.89630753667172483560950940,-4.958131335390039665050683120,,,True,False,
6954.T,Fanuc,jp,stock,already_rising,2019-02-22,60,60,42.08,45.4000,41.29854284120666,58.70145715879334,上昇済み・兆候薄め,形状は「上昇済み・兆候薄め」。予測は上向き。下落安全性は相対的に良好。危険条件は上限固定ではなく5点減点。上向きの確定や買い推奨ではなく、下落理由と危険度を深掘りする候補です。,-3.366743767668979696736057570,-5.756874839372911847854022100,-5.551272166538164996144949880,-16.73878387611022546117057618,,,False,False,
6954.T,Fanuc,jp,stock,sideways,2021-07-14,60,60,79.21,64.1000,6.98528475532694,93.01471524467306,横ばい上放れ候補,形状は「横ばい上放れ候補」。予測は上向き。下落安全性は相対的に良好。上向きの確定や買い推奨ではなく、下落理由と危険度を深掘りする候補です。,-13.76745873390168692182115001,-17.64919281697805187738073644,-11.10103391982586613459096681,-19.64447669145655722836930891,,,False,True,
6954.T,Fanuc,jp,stock,chart_shape,2023-11-24,60,60,50.28,41.2000,45.20448296388389,54.79551703611611,反転材料弱め,形状は「反転材料弱め」。予測は上向き。下落安全性は相対的に良好。上向きの確定や買い推奨ではなく、下落理由と危険度を深掘りする候補です。,1.094890510948905109489051100,4.257907542579075425790754300,11.70316301703163017031630170,-11.95578614933453643131062486,,,False,False,
6954.T,Fanuc,jp,stock,already_rising,2026-04-13,60,60,47.78,60.1500,28.284562617428534,71.715437382571466,上昇済み・兆候薄め,形状は「上昇済み・兆候薄め」。予測は上向き。下落安全性は相対的に良好。危険条件は上限固定ではなく8点減点。上向きの確定や買い推奨ではなく、下落理由と危険度を深掘りする候補です。,33.09608540925266903914590750,15.75541895826593335490132640,,-20.50308495491219743711438064,,,True,False,
8766.T,Tokio Marine Holdings,jp,stock,already_rising,2016-11-14,60,60,32.81,28.7500,37.59088771991233,62.40911228008767,上昇済み・兆候薄め,形状は「上昇済み・兆候薄め」。予測の上向き材料は不足。下落安全性は相対的に良好。危険条件は上限固定ではなく11点減点。上向きの確定や買い推奨ではなく、下落理由と危険度を深掘りする候補です。,16.28008709249117748192244230,6.323845692337785587428371500,7.768046966671680364050523600,-13.60341974736548961709280232,,,False,False,
8766.T,Tokio Marine Holdings,jp,stock,sideways,2019-02-22,60,60,65.62,41.7500,15,85,蓄積上昇準備,形状は「蓄積上昇準備」。予測は上向き。下落安全性は相対的に良好。上向きの確定や買い推奨ではなく、下落理由と危険度を深掘りする候補です。,-2.398691569542244323980147810,1.471924372219104471533272500,0.290746056777401052342342500,-6.172624368525577264347407310,,,False,True,
8766.T,Tokio Marine Holdings,jp,stock,already_rising,2021-07-14,60,60,58.10,45.0500,0,100,上昇済み・兆候薄め,形状は「上昇済み・兆候薄め」。予測は上向き。下落安全性は相対的に良好。危険条件は上限固定ではなく5点減点。上向きの確定や買い推奨ではなく、下落理由と危険度を深掘りする候補です。,1.850088200051896763856104200,15.65897889100876342863688570,33.32062107085444913471051840,-3.758907404996679062381294430,,,True,False,
8766.T,Tokio Marine Holdings,jp,stock,already_rising,2023-11-24,60,60,54.39,54.8500,0.72276390310915,99.27723609689085,上昇済み・兆候薄め,形状は「上昇済み・兆候薄め」。予測は上向き。下落安全性は相対的に良好。危険条件は上限固定ではなく8点減点。上向きの確定や買い推奨ではなく、下落理由と危険度を深掘りする候補です。,-7.496653279785809906291834000,16.30522088353413654618473900,38.15261044176706827309236950,-10.30927835051546391752577320,,,True,False,
8766.T,Tokio Marine Holdings,jp,stock,chart_shape,2026-04-13,60,60,74.20,70.1000,55.39186195880536,44.60813804119464,押し目反発待ち,形状は「押し目反発待ち」。予測は上向き。下落安全性を確認。危険条件は上限固定ではなく5点減点。上向きの確定や買い推奨ではなく、下落理由と危険度を深掘りする候補です。,8.114285714285714285714285700,8.700,,-13.82563844508743238143162662,,,True,False,
9020.T,East Japan Railway,jp,stock,already_rising,2016-11-14,60,60,0.00,17.8000,75,25,上昇済み・兆候薄め,形状は「上昇済み・兆候薄め」。予測の上向き材料は不足。下落安全性を確認。危険条件は上限固定ではなく33点減点。上向きの確定や買い推奨ではなく、下落理由と危険度を深掘りする候補です。,6.812131338245821979625185600,11.12293484517054125234548450,10.48429728858910136009062540,-5.125771119942196029460113670,,,True,False,
9020.T,East Japan Railway,jp,stock,chart_shape,2019-02-22,60,60,47.11,35.5500,35,65,反転材料弱め,形状は「反転材料弱め」。予測の上向き材料は不足。下落安全性は相対的に良好。危険条件は上限固定ではなく3点減点。上向きの確定や買い推奨ではなく、下落理由と危険度を深掘りする候補です。,-0.1422475106685633001422475100,-0.8060669118954480796586059700,-4.362254678609530583214793740,-9.853211229868729166712863000,,,False,False,
9020.T,East Japan Railway,jp,stock,chart_shape,2021-07-14,60,60,54.36,45.6000,35,65,反転材料弱め,形状は「反転材料弱め」。予測は上向き。下落安全性は相対的に良好。上向きの確定や買い推奨ではなく、下落理由と危険度を深掘りする候補です。,-10.06351700620884687930710644,-9.677419649103410327486273130,-13.63806243985615741132235403,-14.36044078862928003629908100,,,False,False,
9020.T,East Japan Railway,jp,stock,chart_shape,2023-11-24,60,60,61.19,43.1000,15,85,反転材料弱め,形状は「反転材料弱め」。予測は上向き。下落安全性は相対的に良好。上向きの確定や買い推奨ではなく、下落理由と危険度を深掘りする候補です。,1.139205722059477092241233800,13.20730445010458650302765850,6.697543058437049542910265600,-3.740672610671776412050657100,,,True,False,
9020.T,East Japan Railway,jp,stock,sideways,2026-04-13,60,60,74.19,47.2000,0,100,蓄積上昇準備,形状は「蓄積上昇準備」。予測は上向き。下落安全性は相対的に良好。上向きの確定や買い推奨ではなく、下落理由と危険度を深掘りする候補です。,4.553026096612992781787895600,-3.442531926707384786229872290,,-13.41077085533262935586061246,,,False,True,
ABBV,AbbVie,us,stock,chart_shape,2016-11-07,60,60,0.72,3.2000,85.55091032169833,14.44908967830167,反転材料弱め,形状は「反転材料弱め」。予測の上向き材料は不足。下落安全性を確認。危険条件は上限固定ではなく35点減点。上向きの確定や買い推奨ではなく、下落理由と危険度を深掘りする候補です。,4.600236108457068770858517700,2.987605374455820747595885000,13.10473166865064257911357490,-7.9218745231628437500,,,False,False,
ABBV,AbbVie,us,stock,sideways,2019-03-19,60,60,65.03,52.1000,15,85,蓄積上昇準備,形状は「蓄積上昇準備」。予測は上向き。下落安全性は相対的に良好。上向きの確定や買い推奨ではなく、下落理由と危険度を深掘りする候補です。,-0.7547644304069762900978063200,-2.313787124032600721734789290,-17.47092650321587011805958515,-9.859497591944061139365227920,,,False,True,
ABBV,AbbVie,us,stock,sideways,2021-07-23,60,60,75.62,63.5000,0,100,蓄積上昇準備,形状は「蓄積上昇準備」。予測は上向き。下落安全性は相対的に良好。上向きの確定や買い推奨ではなく、下落理由と危険度を深掘りする候補です。,0.533037685425462926785184000,-9.103986728120119316782214650,16.16041158320099126999496490,-11.90594253912418615705924913,,,False,True,
ABBV,AbbVie,us,stock,sideways,2023-11-29,60,60,85.47,61.8000,0,100,横ばい上放れ候補,形状は「横ばい上放れ候補」。予測は上向き。下落安全性は相対的に良好。上向きの確定や買い推奨ではなく、下落理由と危険度を深掘りする候補です。,11.73285198555956678700361010,29.23466100589462815884476530,15.24187769700473646209386280,-2.143281395755594029850746270,,,True,False,
ABBV,AbbVie,us,stock,chart_shape,2026-04-13,60,60,87.84,58.9000,0,100,押し目反発待ち,形状は「押し目反発待ち」。予測は上向き。下落安全性は相対的に良好。上向きの確定や買い推奨ではなく、下落理由と危険度を深掘りする候補です。,-1.787185750757983135710697060,21.03937723861961816225140510,,-6.125744297783993233791350110,,,True,False,
AMD,Advanced Micro Devices,us,stock,chart_shape,2016-11-07,60,60,89.05,100,31.66838128237264,68.33161871762736,押し目反発待ち,形状は「押し目反発待ち」。予測は上向き。下落安全性は相対的に良好。上向きの確定や買い推奨ではなく、下落理由と危険度を深掘りする候補です。,35.77585858434995524870460270,75.86206471310502380243245850,48.27585687157281485175967880,-19.22120756820786506967241035,,,True,False,
AMD,Advanced Micro Devices,us,stock,already_rising,2019-03-19,60,60,56.14,100,23.36390604974537,76.63609395025463,上昇済み・兆候薄め,形状は「上昇済み・兆候薄め」。予測は上向き。下落安全性は相対的に良好。危険条件は上限固定ではなく8点減点。上向きの確定や買い推奨ではなく、下落理由と危険度を深掘りする候補です。,7.423078096829923076923076900,20.73076688326322307692307690,17.30769230769230769230769230,-10.75654379940026208983021261,,,True,False,
AMD,Advanced Micro Devices,us,stock,already_rising,2021-07-23,60,60,64.40,100,2.08242538817007,97.91757461182993,上昇済み・兆候薄め,形状は「上昇済み・兆候薄め」。予測は上向き。下落安全性は相対的に良好。危険条件は上限固定ではなく8点減点。上向きの確定や買い推奨ではなく、下落理由と危険度を深掘りする候補です。,13.56483971027343791873736140,26.34834332854375328290091310,49.18068252239453338556054290,-15.51738724095661036775735864,,,True,False,
AMD,Advanced Micro Devices,us,stock,already_rising,2023-11-29,60,60,61.20,100,12.29317734667924,87.70682265332076,上昇済み・兆候薄め,形状は「上昇済み・兆候薄め」。予測は上向き。下落安全性は相対的に良好。危険条件は上限固定ではなく5点減点。上向きの確定や買い推奨ではなく、下落理由と危険度を深掘りする候補です。,20.11303701220462488366636730,43.72224642149974384470702860,33.64554405468720025892325370,-9.034678461217330040435205880,,,True,False,
AMD,Advanced Micro Devices,us,stock,already_rising,2026-04-13,60,60,51.68,95.1500,19.36199452909052,80.63800547090948,上昇済み・兆候薄め,形状は「上昇済み・兆候薄め」。予測は上向き。下落安全性は相対的に良好。危険条件は上限固定ではなく8点減点。上向きの確定や買い推奨ではなく、下落理由と危険度を深掘りする候補です。,85.87287004881415425446507080,121.4965630787998911830692740,,-16.61137329321624155214606316,,,True,False,
AVGO,Broadcom,us,stock,already_rising,2016-11-07,60,60,56.69,51.5000,0,100,上昇済み・兆候薄め,形状は「上昇済み・兆候薄め」。予測は上向き。下落安全性は相対的に良好。危険条件は上限固定ではなく5点減点。上向きの確定や買い推奨ではなく、下落理由と危険度を深掘りする候補です。,-6.894209834227941104235459140,16.50090538705296949389007540,27.40167927741490622923384990,-8.069803702936175749160332020,,,True,False,
AVGO,Broadcom,us,stock,already_rising,2019-03-19,60,60,51.76,67.7500,5.75594013812526,94.24405986187474,上昇済み・兆候薄め,形状は「上昇済み・兆候薄め」。予測は上向き。下落安全性は相対的に良好。危険条件は上限固定ではなく8点減点。上向きの確定や買い推奨ではなく、下落理由と危険度を深掘りする候補です。,6.411415058846081975246207400,-5.913602860583271470535156240,-2.238482114727169908817378840,-21.49253281939117777779349165,,,False,False,
AVGO,Broadcom,us,stock,already_rising,2021-07-23,60,60,62.31,69.9500,0,100,上昇済み・兆候薄め,形状は「上昇済み・兆候薄め」。予測は上向き。下落安全性は相対的に良好。危険条件は上限固定ではなく5点減点。上向きの確定や買い推奨ではなく、下落理由と危険度を深掘りする候補です。,-1.651661716600395257755580450,4.182965882006748752859031600,28.73849225063354695603167430,-6.628865436240807128710974450,,,False,False,
AVGO,Broadcom,us,stock,chart_shape,2023-11-29,60,60,89.05,68.3000,0,100,押し目反発待ち,形状は「押し目反発待ち」。予測は上向き。下落安全性は相対的に良好。上向きの確定や買い推奨ではなく、下落理由と危険度を深掘りする候補です。,19.29997671843833308866948710,37.77515687888242451206382220,47.97997380236394828322292170,-8.543152774538816056861386660,,,True,False,
